"","loc","year","winter","week","month","n_ovi","n_pos.ovi","prop.ovi.posi","iso_week_string","fake_date","tid","tas","tp","date","tas_lag1","tas_lag2","tas_lag3","tp_lag1","tp_lag2","tp_lag3","winter_week","year_fac","year_numeric","year_centered","period"
"90","Bologna",2019,"2018-2019",17,4,20,1,0.05,"2019-W17-1",2019-04-22,"Bologna_2019_17",9.27777992248535,31.5152168273926,2019-04-25,6.84050163269043,4.28365835189819,5.45213247299194,21.9573348999023,8.51649667739868,0.495825218558311,28,"2019",2019,0.643821910955467,"Spring"
"91","Bologna",2019,"2018-2019",19,5,19,2,0.105263157894737,"2019-W19-1",2019-05-06,"Bologna_2019_19",7.70756120681763,65.6770347595215,2019-05-09,9.27777992248535,6.84050163269043,4.28365835189819,31.5152168273926,21.9573348999023,8.51649667739868,30,"2019",2019,0.643821910955467,"Spring"
"92","Bologna",2019,"2018-2019",21,5,20,1,0.05,"2019-W21-1",2019-05-20,"Bologna_2019_21",10.444524307251,60.1682502746582,2019-05-23,7.70756120681763,9.27777992248535,6.84050163269043,65.6770347595215,31.5152168273926,21.9573348999023,32,"2019",2019,0.643821910955467,"Spring"
"93","Bologna",2019,"2019-2020",43,10,18,17,0.944444444444444,"2019-W43-1",2019-10-21,"Bologna_2019_43",13.433577041626,11.9746203994751,2019-10-24,10.444524307251,7.70756120681763,9.27777992248535,60.1682502746582,65.6770347595215,31.5152168273926,1,"2019",2019,0.643821910955467,"Autumn"
"94","Bologna",2019,"2019-2020",44,11,19,15,0.789473684210526,"2019-W44-1",2019-10-28,"Bologna_2019_44",11.6614615631104,17.6323434448242,2019-10-31,13.433577041626,10.444524307251,7.70756120681763,11.9746203994751,60.1682502746582,65.6770347595215,2,"2019",2019,0.643821910955467,"Autumn"
"95","Bologna",2019,"2019-2020",47,11,20,3,0.15,"2019-W47-1",2019-11-18,"Bologna_2019_47",6.42699209213257,102.332593688965,2019-11-21,11.6614615631104,13.433577041626,10.444524307251,17.6323434448242,11.9746203994751,60.1682502746582,5,"2019",2019,0.643821910955467,"Autumn"
"96","Bologna",2019,"2019-2020",49,12,20,0,0,"2019-W49-1",2019-12-02,"Bologna_2019_49",3.63138051986694,20.1294725608826,2019-12-05,6.42699209213257,11.6614615631104,13.433577041626,102.332593688965,17.6323434448242,11.9746203994751,7,"2019",2019,0.643821910955467,"Autumn"
"97","Bologna",2019,"2019-2020",51,12,20,1,0.05,"2019-W51-1",2019-12-16,"Bologna_2019_51",3.56073476791382,6.73323637008667,2019-12-19,3.63138051986694,6.42699209213257,11.6614615631104,20.1294725608826,102.332593688965,17.6323434448242,9,"2019",2019,0.643821910955467,"Autumn"
"98","Bologna",2020,"2019-2020",2,1,20,1,0.05,"2020-W02-1",2020-01-06,"Bologna_2020_2",-0.721285381019115,0.0768655899167061,2020-01-09,3.56073476791382,3.63138051986694,6.42699209213257,6.73323637008667,20.1294725608826,102.332593688965,13,"2020",2020,1.64382191095547,"Spring"
"99","Bologna",2020,"2019-2020",4,1,20,0,0,"2020-W04-1",2020-01-20,"Bologna_2020_4",1.42693361282349,11.0085428619385,2020-01-23,-0.721285381019115,3.56073476791382,3.63138051986694,0.0768655899167061,6.73323637008667,20.1294725608826,15,"2020",2020,1.64382191095547,"Spring"
"100","Bologna",2020,"2019-2020",6,2,20,0,0,"2020-W06-1",2020-02-03,"Bologna_2020_6",4.87959341049194,0.734038503170013,2020-02-06,1.42693361282349,-0.721285381019115,3.56073476791382,11.0085428619385,0.0768655899167061,6.73323637008667,17,"2020",2020,1.64382191095547,"Spring"
"101","Bologna",2020,"2019-2020",8,2,20,0,0,"2020-W08-1",2020-02-17,"Bologna_2020_8",3.53583974838257,5.47064667701721,2020-02-20,4.87959341049194,1.42693361282349,-0.721285381019115,0.734038503170013,11.0085428619385,0.0768655899167061,19,"2020",2020,1.64382191095547,"Spring"
"102","Bologna",2020,"2019-2020",14,4,18,0,0,"2020-W14-1",2020-03-30,"Bologna_2020_14",2.09108882427216,13.5555314826965,2020-04-02,3.53583974838257,4.87959341049194,1.42693361282349,5.47064667701721,0.734038503170013,11.0085428619385,25,"2020",2020,1.64382191095547,"Spring"
"103","Bologna",2020,"2019-2020",17,4,19,0,0,"2020-W17-1",2020-04-20,"Bologna_2020_17",8.84449861526489,32.0252303314209,2020-04-23,2.09108882427216,3.53583974838257,4.87959341049194,13.5555314826965,5.47064667701721,0.734038503170013,28,"2020",2020,1.64382191095547,"Spring"
"104","Bologna",2020,"2019-2020",18,5,19,3,0.157894736842105,"2020-W18-1",2020-04-27,"Bologna_2020_18",10.1191934967041,9.22357196807861,2020-04-30,8.84449861526489,2.09108882427216,3.53583974838257,32.0252303314209,13.5555314826965,5.47064667701721,29,"2020",2020,1.64382191095547,"Spring"
"105","Bologna",2020,"2019-2020",20,5,20,13,0.65,"2020-W20-1",2020-05-11,"Bologna_2020_20",12.7844571685791,7.93501493453979,2020-05-14,10.1191934967041,8.84449861526489,2.09108882427216,9.22357196807861,32.0252303314209,13.5555314826965,31,"2020",2020,1.64382191095547,"Spring"
"106","Bologna",2020,"2020-2021",42,10,20,12,0.6,"2020-W42-1",2020-10-12,"Bologna_2020_42",8.41543239593506,38.7209710693359,2020-10-15,12.7844571685791,10.1191934967041,8.84449861526489,7.93501493453979,9.22357196807861,32.0252303314209,0,"2020",2020,1.64382191095547,"Autumn"
"107","Bologna",2020,"2020-2021",44,11,20,12,0.6,"2020-W44-1",2020-10-26,"Bologna_2020_44",9.6211710357666,17.6504377746582,2020-10-29,8.41543239593506,12.7844571685791,10.1191934967041,38.7209710693359,7.93501493453979,9.22357196807861,2,"2020",2020,1.64382191095547,"Autumn"
"108","Bologna",2020,"2020-2021",46,11,20,9,0.45,"2020-W46-1",2020-11-09,"Bologna_2020_46",7.64965816497803,0.646637873649597,2020-11-12,9.6211710357666,8.41543239593506,12.7844571685791,17.6504377746582,38.7209710693359,7.93501493453979,4,"2020",2020,1.64382191095547,"Autumn"
"109","Bologna",2020,"2020-2021",48,12,20,1,0.05,"2020-W48-1",2020-11-23,"Bologna_2020_48",0.781488054990768,12.2507877349854,2020-11-26,7.64965816497803,9.6211710357666,8.41543239593506,0.646637873649597,17.6504377746582,38.7209710693359,6,"2020",2020,1.64382191095547,"Autumn"
"110","Bologna",2020,"2020-2021",50,12,19,0,0,"2020-W50-1",2020-12-07,"Bologna_2020_50",3.46605215072632,64.913822479248,2020-12-10,0.781488054990768,7.64965816497803,9.6211710357666,12.2507877349854,0.646637873649597,17.6504377746582,8,"2020",2020,1.64382191095547,"Autumn"
"111","Bologna",2020,"2020-2021",52,12,20,0,0,"2020-W52-1",2020-12-21,"Bologna_2020_52",6.25458608627319,2.3005020236969,2020-12-24,3.46605215072632,0.781488054990768,7.64965816497803,64.913822479248,12.2507877349854,0.646637873649597,10,"2020",2020,1.64382191095547,"Autumn"
"112","Bologna",2021,"2020-2021",3,1,20,0,0,"2021-W03-1",2021-01-18,"Bologna_2021_3",-1.08954221248627,1.26074358940125,2021-01-21,6.25458608627319,3.46605215072632,0.781488054990768,2.3005020236969,64.913822479248,12.2507877349854,14,"2021",2021,2.64382191095547,"Spring"
"113","Bologna",2021,"2020-2021",5,2,20,0,0,"2021-W05-1",2021-02-01,"Bologna_2021_5",3.33385488510132,9.84611141204834,2021-02-04,-1.08954221248627,6.25458608627319,3.46605215072632,1.26074358940125,2.3005020236969,64.913822479248,16,"2021",2021,2.64382191095547,"Spring"
"114","Bologna",2021,"2020-2021",7,2,20,0,0,"2021-W07-1",2021-02-15,"Bologna_2021_7",-1.01272827103734,8.46474334716797,2021-02-18,3.33385488510132,-1.08954221248627,6.25458608627319,9.84611141204834,1.26074358940125,2.3005020236969,18,"2021",2021,2.64382191095547,"Spring"
"115","Bologna",2021,"2020-2021",9,3,19,0,0,"2021-W09-1",2021-03-01,"Bologna_2021_9",2.22515619277954,0.0053977444767952,2021-03-04,-1.01272827103734,3.33385488510132,-1.08954221248627,8.46474334716797,9.84611141204834,1.26074358940125,20,"2021",2021,2.64382191095547,"Spring"
"116","Bologna",2021,"2020-2021",11,3,20,0,0,"2021-W11-1",2021-03-15,"Bologna_2021_11",2.82269399642944,5.33943439483643,2021-03-18,2.22515619277954,-1.01272827103734,3.33385488510132,0.0053977444767952,8.46474334716797,9.84611141204834,22,"2021",2021,2.64382191095547,"Spring"
"117","Bologna",2021,"2020-2021",13,3,20,0,0,"2021-W13-1",2021-03-29,"Bologna_2021_13",7.38634269714355,0.107554140836,2021-04-01,2.82269399642944,2.22515619277954,-1.01272827103734,5.33943439483643,0.0053977444767952,8.46474334716797,24,"2021",2021,2.64382191095547,"Spring"
"118","Bologna",2021,"2020-2021",15,4,20,0,0,"2021-W15-1",2021-04-12,"Bologna_2021_15",4.21145986557007,37.0443113708496,2021-04-15,7.38634269714355,2.82269399642944,2.22515619277954,0.107554140836,5.33943439483643,0.0053977444767952,26,"2021",2021,2.64382191095547,"Spring"
"119","Bologna",2021,"2020-2021",17,4,20,0,0,"2021-W17-1",2021-04-26,"Bologna_2021_17",8.57917877197266,14.8816225814819,2021-04-29,4.21145986557007,7.38634269714355,2.82269399642944,37.0443113708496,0.107554140836,5.33943439483643,28,"2021",2021,2.64382191095547,"Spring"
"120","Bologna",2021,"2020-2021",19,5,20,0,0,"2021-W19-1",2021-05-10,"Bologna_2021_19",11.3842545318604,26.5781799316406,2021-05-13,8.57917877197266,4.21145986557007,7.38634269714355,14.8816225814819,37.0443113708496,0.107554140836,30,"2021",2021,2.64382191095547,"Spring"
"121","Bologna",2021,"2020-2021",21,5,19,6,0.315789473684211,"2021-W21-1",2021-05-24,"Bologna_2021_21",12.1360001373291,17.3119010925293,2021-05-27,11.3842545318604,8.57917877197266,4.21145986557007,26.5781799316406,14.8816225814819,37.0443113708496,32,"2021",2021,2.64382191095547,"Spring"
"122","Bologna",2021,"2021-2022",43,10,20,15,0.75,"2021-W43-1",2021-10-25,"Bologna_2021_43",8.10197402954102,3.60881742954254,2021-10-28,12.1360001373291,11.3842545318604,8.57917877197266,17.3119010925293,26.5781799316406,14.8816225814819,1,"2021",2021,2.64382191095547,"Autumn"
"123","Bologna",2021,"2021-2022",45,11,20,6,0.3,"2021-W45-1",2021-11-08,"Bologna_2021_45",7.14580682754517,20.6088185882568,2021-11-11,8.10197402954102,12.1360001373291,11.3842545318604,3.60881742954254,17.3119010925293,26.5781799316406,3,"2021",2021,2.64382191095547,"Autumn"
"124","Bologna",2021,"2021-2022",47,11,20,0,0,"2021-W47-1",2021-11-22,"Bologna_2021_47",4.53954580307007,10.7662422561646,2021-11-25,7.14580682754517,8.10197402954102,12.1360001373291,20.6088185882568,3.60881742954254,17.3119010925293,5,"2021",2021,2.64382191095547,"Autumn"
"125","Bologna",2021,"2021-2022",49,12,20,0,0,"2021-W49-1",2021-12-06,"Bologna_2021_49",-0.55010496892035,19.3838247299194,2021-12-09,4.53954580307007,7.14580682754517,8.10197402954102,10.7662422561646,20.6088185882568,3.60881742954254,7,"2021",2021,2.64382191095547,"Autumn"
"126","Bologna",2021,"2021-2022",51,12,20,0,0,"2021-W51-1",2021-12-20,"Bologna_2021_51",0.391501473039389,0.849329421520233,2021-12-23,-0.55010496892035,4.53954580307007,7.14580682754517,19.3838247299194,10.7662422561646,20.6088185882568,9,"2021",2021,2.64382191095547,"Autumn"
"127","Bologna",2022,"2021-2022",1,1,20,0,0,"2022-W01-1",2022-01-03,"Bologna_2022_1",2.61006338119507,24.2812265777588,2022-01-06,0.391501473039389,-0.55010496892035,4.53954580307007,0.849329421520233,19.3838247299194,10.7662422561646,12,"2022",2022,3.64382191095547,"Spring"
"128","Bologna",2022,"2021-2022",3,1,20,0,0,"2022-W03-1",2022-01-17,"Bologna_2022_3",-0.747407207489014,3.23453570365906,2022-01-20,2.61006338119507,0.391501473039389,-0.55010496892035,24.2812265777588,0.849329421520233,19.3838247299194,14,"2022",2022,3.64382191095547,"Spring"
"129","Bologna",2022,"2021-2022",5,1,20,0,0,"2022-W05-1",2022-01-31,"Bologna_2022_5",0.73185182005167,0.566884649395943,2022-02-03,-0.747407207489014,2.61006338119507,0.391501473039389,3.23453570365906,24.2812265777588,0.849329421520233,16,"2022",2022,3.64382191095547,"Spring"
"130","Bologna",2022,"2021-2022",7,2,19,0,0,"2022-W07-1",2022-02-14,"Bologna_2022_7",1.90175535202026,14.1533060836792,2022-02-17,0.73185182005167,-0.747407207489014,2.61006338119507,0.566884649395943,3.23453570365906,24.2812265777588,18,"2022",2022,3.64382191095547,"Spring"
"131","Bologna",2022,"2021-2022",9,2,20,0,0,"2022-W09-1",2022-02-28,"Bologna_2022_9",0.0923339834064245,8.0633368062973,2022-03-03,1.90175535202026,0.73185182005167,-0.747407207489014,14.1533060836792,0.566884649395943,3.23453570365906,20,"2022",2022,3.64382191095547,"Spring"
"132","Bologna",2022,"2021-2022",11,3,18,1,0.0555555555555556,"2022-W11-1",2022-03-14,"Bologna_2022_11",2.31431025505066,0.137218241542578,2022-03-17,0.0923339834064245,1.90175535202026,0.73185182005167,8.0633368062973,14.1533060836792,0.566884649395943,22,"2022",2022,3.64382191095547,"Spring"
"133","Bologna",2022,"2021-2022",13,3,20,1,0.05,"2022-W13-1",2022-03-28,"Bologna_2022_13",6.22344717025757,26.0191063690186,2022-03-31,2.31431025505066,0.0923339834064245,1.90175535202026,0.137218241542578,8.0633368062973,14.1533060836792,24,"2022",2022,3.64382191095547,"Spring"
"134","Bologna",2022,"2021-2022",15,4,20,2,0.1,"2022-W15-1",2022-04-11,"Bologna_2022_15",5.70270254135132,8.44642097473145,2022-04-14,6.22344717025757,2.31431025505066,0.0923339834064245,26.0191063690186,0.137218241542578,8.0633368062973,26,"2022",2022,3.64382191095547,"Spring"
"135","Bologna",2022,"2021-2022",17,4,20,0,0,"2022-W17-1",2022-04-25,"Bologna_2022_17",8.26605737686157,39.016061706543,2022-04-28,5.70270254135132,6.22344717025757,2.31431025505066,8.44642097473145,26.0191063690186,0.137218241542578,28,"2022",2022,3.64382191095547,"Spring"
"136","Bologna",2022,"2021-2022",19,5,20,0,0,"2022-W19-1",2022-05-09,"Bologna_2022_19",11.0759818267822,24.7281454086304,2022-05-12,8.26605737686157,5.70270254135132,6.22344717025757,39.016061706543,8.44642097473145,26.0191063690186,30,"2022",2022,3.64382191095547,"Spring"
"137","Bologna",2022,"2021-2022",21,5,20,18,0.9,"2022-W21-1",2022-05-23,"Bologna_2022_21",16.8564176177979,3.07615908622742,2022-05-26,11.0759818267822,8.26605737686157,5.70270254135132,24.7281454086304,39.016061706543,8.44642097473145,32,"2022",2022,3.64382191095547,"Spring"
"138","Bologna",2022,"2022-2023",43,10,20,19,0.95,"2022-W43-1",2022-10-24,"Bologna_2022_43",14.7546463775635,4.12614917755127,2022-10-27,16.8564176177979,11.0759818267822,8.26605737686157,3.07615908622742,24.7281454086304,39.016061706543,1,"2022",2022,3.64382191095547,"Autumn"
"139","Bologna",2022,"2022-2023",45,11,20,17,0.85,"2022-W45-1",2022-11-07,"Bologna_2022_45",8.45024446487427,10.3907127380371,2022-11-10,14.7546463775635,16.8564176177979,11.0759818267822,4.12614917755127,3.07615908622742,24.7281454086304,3,"2022",2022,3.64382191095547,"Autumn"
"140","Bologna",2022,"2022-2023",47,11,19,4,0.210526315789474,"2022-W47-1",2022-11-21,"Bologna_2022_47",5.05394277572632,70.1312963867187,2022-11-24,8.45024446487427,14.7546463775635,16.8564176177979,10.3907127380371,4.12614917755127,3.07615908622742,5,"2022",2022,3.64382191095547,"Autumn"
"141","Bologna",2022,"2022-2023",49,12,20,3,0.15,"2022-W49-1",2022-12-05,"Bologna_2022_49",5.07049184799194,26.3363455200195,2022-12-08,5.05394277572632,8.45024446487427,14.7546463775635,70.1312963867187,10.3907127380371,4.12614917755127,7,"2022",2022,3.64382191095547,"Autumn"
"142","Bologna",2022,"2022-2023",51,12,20,3,0.15,"2022-W51-1",2022-12-19,"Bologna_2022_51",4.13543569564819,7.00726058006287,2022-12-22,5.07049184799194,5.05394277572632,8.45024446487427,26.3363455200195,70.1312963867187,10.3907127380371,9,"2022",2022,3.64382191095547,"Autumn"
"143","Bologna",2023,"2022-2023",1,1,19,0,0,"2023-W01-1",2023-01-02,"Bologna_2023_1",7.14844594955444,1.77827556610107,2023-01-05,4.13543569564819,5.07049184799194,5.05394277572632,7.00726058006287,26.3363455200195,70.1312963867187,12,"2023",2023,4.64382191095547,"Spring"
"144","Bologna",2023,"2022-2023",3,1,19,0,0,"2023-W03-1",2023-01-16,"Bologna_2023_3",2.85968862533569,29.8393981933594,2023-01-19,7.14844594955444,4.13543569564819,5.07049184799194,1.77827556610107,7.00726058006287,26.3363455200195,14,"2023",2023,4.64382191095547,"Spring"
"145","Bologna",2023,"2022-2023",5,1,20,0,0,"2023-W05-1",2023-01-30,"Bologna_2023_5",-1.69313354492187,0.953404050469398,2023-02-02,2.85968862533569,7.14844594955444,4.13543569564819,29.8393981933594,1.77827556610107,7.00726058006287,16,"2023",2023,4.64382191095547,"Spring"
"146","Bologna",2023,"2022-2023",7,2,20,2,0.1,"2023-W07-1",2023-02-13,"Bologna_2023_7",-1.46698850750923,0.00767513141036034,2023-02-16,-1.69313354492187,2.85968862533569,7.14844594955444,0.953404050469398,29.8393981933594,1.77827556610107,18,"2023",2023,4.64382191095547,"Spring"
"147","Bologna",2023,"2022-2023",9,3,20,0,0,"2023-W09-1",2023-02-27,"Bologna_2023_9",2.78501336574554,57.3833276367187,2023-03-02,-1.46698850750923,-1.69313354492187,2.85968862533569,0.00767513141036034,0.953404050469398,29.8393981933594,20,"2023",2023,4.64382191095547,"Spring"
"148","Bologna",2023,"2022-2023",11,3,20,0,0,"2023-W11-1",2023-03-13,"Bologna_2023_11",6.67943960189819,5.5010740852356,2023-03-16,2.78501336574554,-1.46698850750923,-1.69313354492187,57.3833276367187,0.00767513141036034,0.953404050469398,22,"2023",2023,4.64382191095547,"Spring"
"149","Bologna",2023,"2022-2023",13,3,19,1,0.0526315789473684,"2023-W13-1",2023-03-27,"Bologna_2023_13",6.64194814682007,7.74364971160889,2023-03-30,6.67943960189819,2.78501336574554,-1.46698850750923,5.5010740852356,57.3833276367187,0.00767513141036034,24,"2023",2023,4.64382191095547,"Spring"
"150","Bologna",2023,"2022-2023",15,4,19,0,0,"2023-W15-1",2023-04-10,"Bologna_2023_15",5.18650747299194,13.4420053672791,2023-04-13,6.64194814682007,6.67943960189819,2.78501336574554,7.74364971160889,5.5010740852356,57.3833276367187,26,"2023",2023,4.64382191095547,"Spring"
"151","Bologna",2023,"2022-2023",17,4,20,2,0.1,"2023-W17-1",2023-04-24,"Bologna_2023_17",8.56475486755371,12.0087755203247,2023-04-27,5.18650747299194,6.64194814682007,6.67943960189819,13.4420053672791,7.74364971160889,5.5010740852356,28,"2023",2023,4.64382191095547,"Spring"
"152","Bologna",2023,"2022-2023",19,5,19,12,0.631578947368421,"2023-W19-1",2023-05-08,"Bologna_2023_19",11.4855558013916,69.8245274353027,2023-05-11,8.56475486755371,5.18650747299194,6.64194814682007,12.0087755203247,13.4420053672791,7.74364971160889,30,"2023",2023,4.64382191095547,"Spring"
"153","Bologna",2023,"2022-2023",21,5,20,12,0.6,"2023-W21-1",2023-05-22,"Bologna_2023_21",12.5636991119385,34.6787119293213,2023-05-25,11.4855558013916,8.56475486755371,5.18650747299194,69.8245274353027,12.0087755203247,13.4420053672791,32,"2023",2023,4.64382191095547,"Spring"
"154","Bologna",2023,"2023-2024",43,10,19,19,1,"2023-W43-1",2023-10-23,"Bologna_2023_43",14.217864151001,13.4999377632141,2023-10-26,12.5636991119385,11.4855558013916,8.56475486755371,34.6787119293213,69.8245274353027,12.0087755203247,1,"2023",2023,4.64382191095547,"Autumn"
"155","Bologna",2023,"2023-2024",45,11,20,18,0.9,"2023-W45-1",2023-11-06,"Bologna_2023_45",8.96418617248535,13.7462014770508,2023-11-09,14.217864151001,12.5636991119385,11.4855558013916,13.4999377632141,34.6787119293213,69.8245274353027,3,"2023",2023,4.64382191095547,"Autumn"
"156","Bologna",2023,"2023-2024",47,11,20,8,0.4,"2023-W47-1",2023-11-20,"Bologna_2023_47",5.54565908432007,19.0778249740601,2023-11-23,8.96418617248535,14.217864151001,12.5636991119385,13.7462014770508,13.4999377632141,34.6787119293213,5,"2023",2023,4.64382191095547,"Autumn"
"157","Bologna",2023,"2023-2024",49,12,18,0,0,"2023-W49-1",2023-12-04,"Bologna_2023_49",1.48529421329498,18.3378619003296,2023-12-07,5.54565908432007,8.96418617248535,14.217864151001,19.0778249740601,13.7462014770508,13.4999377632141,7,"2023",2023,4.64382191095547,"Autumn"
"158","Bologna",2023,"2023-2024",51,12,19,2,0.105263157894737,"2023-W51-1",2023-12-18,"Bologna_2023_51",0.793509539365768,0.0247506834566593,2023-12-21,1.48529421329498,5.54565908432007,8.96418617248535,18.3378619003296,19.0778249740601,13.7462014770508,9,"2023",2023,4.64382191095547,"Autumn"
"159","Bologna",2024,"2023-2024",3,1,20,3,0.15,"2024-W03-1",2024-01-15,"Bologna_2024_3",0.644278571531177,6.71487241744995,2024-01-18,0.793509539365768,1.48529421329498,5.54565908432007,0.0247506834566593,18.3378619003296,19.0778249740601,14,"2024",2024,5.64382191095547,"Spring"
"160","Bologna",2024,"2023-2024",5,1,20,0,0,"2024-W05-1",2024-01-29,"Bologna_2024_5",-0.553442365527153,0.0131783314235508,2024-02-01,0.644278571531177,0.793509539365768,1.48529421329498,6.71487241744995,0.0247506834566593,18.3378619003296,16,"2024",2024,5.64382191095547,"Spring"
